,distributorId,originalDistributorId
3217,1,1.0
3218,15,15.0
3219,2,2.0
3220,5,5.0
3221,6,6.0
3222,1,1.0
3223,1,1.0
3224,1,1.0
3225,1,1.0
3226,16,16.0
3227,7,7.0
3228,3,3.0
3229,5,5.0
3230,6,6.0
3231,12,12.0
3232,9,9.0
3233,1,1.0
3234,1,1.0
3235,1,1.0
3236,1,1.0
3237,1,1.0
3238,1,1.0
3239,7,7.0
3240,15,15.0
3241,6,6.0
3242,11,11.0
3243,2,2.0
3244,5,5.0
3245,1,1.0
3246,1,1.0
3247,1,1.0
3248,1,1.0
3249,1,1.0
3250,2,1.0
3251,2,2.0
3252,4,4.0
3253,5,5.0
3254,5,5.0
3255,5,5.0
3256,6,6.0
3257,6,6.0
3258,11,11.0
3259,11,11.0
3260,1,1.0
3261,2,2.0
3262,7,7.0
3263,19,19.0
3264,5,5.0
3265,5,5.0
3266,1,1.0
3267,1,1.0
3268,1,1.0
3269,1,1.0
3270,3,3.0
3271,5,5.0
3272,6,6.0
3273,2,2.0
3274,12,12.0
3275,12,12.0
3276,1,1.0
3277,1,1.0
3278,1,1.0
3279,18,18.0
3280,3,3.0
3281,2,2.0
3282,5,5.0
3283,1,1.0
3284,1,1.0
3285,6,6.0
3286,1,1.0
3287,1,1.0
3288,1,1.0
3289,1,1.0
3290,1,1.0
3291,1,1.0
3292,1,1.0
3293,1,1.0
3294,1,1.0
3295,1,1.0
3296,1,1.0
3297,4,4.0
3298,5,5.0
3299,6,6.0
3300,11,11.0
3301,12,12.0
3302,12,12.0
3303,10,10.0
3304,10,10.0
3305,17,17.0
3306,18,18.0
3307,18,18.0
3308,4,4.0
3309,1,1.0
3310,1,1.0
3311,1,1.0
3312,1,1.0
3313,5,5.0
3314,10,10.0
3315,10,10.0
3316,1,1.0
3317,1,1.0
3318,1,1.0
3319,6,6.0
3320,12,12.0
3321,8,8.0
3322,13,13.0
3323,5,5.0
3324,1,1.0
3325,1,1.0
3326,1,1.0
3327,1,1.0
3328,1,1.0
3329,1,1.0
3330,1,1.0
3331,1,1.0
3332,2,2.0
3333,3,3.0
3334,3,3.0
3335,4,4.0
3336,4,4.0
3337,5,5.0
3338,5,5.0
3339,5,5.0
3340,6,6.0
3341,10,10.0
3342,1,1.0
3343,1,1.0
3344,1,1.0
3345,1,1.0
3346,15,15.0
3347,5,5.0
3348,1,1.0
3349,1,1.0
3350,1,1.0
3351,1,1.0
3352,13,13.0
3353,13,13.0
3354,7,7.0
3355,4,4.0
3356,3,3.0
3357,3,3.0
3358,6,6.0
3359,9,9.0
3360,10,10.0
3361,1,1.0
3362,1,1.0
3363,12,12.0
3364,8,8.0
3365,10,10.0
3366,10,10.0
3367,5,5.0
3368,5,5.0
3369,5,5.0
3370,1,1.0
3371,1,1.0
3372,1,1.0
3373,1,1.0
3374,1,1.0
3375,1,1.0
3376,3,3.0
3377,3,3.0
3378,4,4.0
3379,4,4.0
3380,5,5.0
3381,5,5.0
3382,6,6.0
3383,12,12.0
3384,10,10.0
3385,1,1.0
3386,2,2.0
3387,4,4.0
3388,1,1.0
3389,5,5.0
3390,2,2.0
3391,12,12.0
3392,10,10.0
3393,1,1.0
3394,1,1.0
3395,1,1.0
3396,1,1.0
3397,24,24.0
3398,24,24.0
3399,3,3.0
3400,2,2.0
3401,2,2.0
3402,13,13.0
3403,10,10.0
3404,5,5.0
3405,5,5.0
3406,5,5.0
3407,5,5.0
3408,1,1.0
3409,1,1.0
3410,4,4.0
3411,1,1.0
3412,1,1.0
3413,1,1.0
3414,1,1.0
3415,3,3.0
3416,3,3.0
3417,4,4.0
3418,4,4.0
3419,4,4.0
3420,6,6.0
3421,6,6.0
3422,7,7.0
3423,7,7.0
3424,10,10.0
3425,10,10.0
3426,11,11.0
3427,12,12.0
3428,12,12.0
3429,1,1.0
3430,1,1.0
3431,15,15.0
3432,2,2.0
3433,5,5.0
3434,5,5.0
3435,4,4.0
3436,6,6.0
3437,1,1.0
3438,1,1.0
3439,1,1.0
3440,1,1.0
3441,1,1.0
3442,1,1.0
3443,1,1.0
3444,3,3.0
3445,13,13.0
3446,20,20.0
3447,4,4.0
3448,5,5.0
3449,2,2.0
3450,23,23.0
3451,1,1.0
3452,1,1.0
3453,6,6.0
3454,6,6.0
3455,2,2.0
3456,5,5.0
3457,14,28.0
3458,1,1.0
3459,1,1.0
3460,1,1.0
3461,1,1.0
3462,1,1.0
3463,1,1.0
3464,1,1.0
3465,1,1.0
3466,2,2.0
3467,2,2.0
3468,3,3.0
3469,3,3.0
3470,4,4.0
3471,5,5.0
3472,5,5.0
3473,5,5.0
3474,6,6.0
3475,12,12.0
3476,12,12.0
3477,15,15.0
3478,3,3.0
3479,3,3.0
3480,6,6.0
3481,1,1.0
3482,1,1.0
3483,1,1.0
3484,1,1.0
3485,1,1.0
3486,4,4.0
3487,3,3.0
3488,5,5.0
3489,6,6.0
3490,2,2.0
3491,12,12.0
3492,23,23.0
3493,23,23.0
3494,1,1.0
3495,1,1.0
3496,1,1.0
3497,24,24.0
3498,3,3.0
3499,6,6.0
3500,10,10.0
3501,5,5.0
3502,3,3.0
3503,4,4.0
3504,1,1.0
3505,1,1.0
3506,1,1.0
3507,1,1.0
3508,1,1.0
3509,1,1.0
3510,1,1.0
3511,1,1.0
3512,3,3.0
3513,3,3.0
3514,5,5.0
3515,5,5.0
3516,6,6.0
3517,6,6.0
3518,6,6.0
3519,13,13.0
3520,15,15.0
3521,15,15.0
3522,16,16.0
3523,3,3.0
3524,17,17.0
3525,20,20.0
3526,4,4.0
3527,4,4.0
3528,6,6.0
3529,2,2.0
3530,1,1.0
3531,1,1.0
3532,1,1.0
3533,1,1.0
3534,14,36.0
3535,7,7.0
3536,15,15.0
3537,4,4.0
3538,20,20.0
3539,3,3.0
3540,6,6.0
3541,28,28.0
3542,10,10.0
3543,5,5.0
3544,1,1.0
3545,1,1.0
3546,4,4.0
3547,14,28.0
3548,1,1.0
3549,1,1.0
3550,1,1.0
3551,1,1.0
3552,1,1.0
3553,1,1.0
3554,2,2.0
3555,3,3.0
3556,3,3.0
3557,5,5.0
3558,6,6.0
3559,6,6.0
3560,6,6.0
3561,12,12.0
3562,1,1.0
3563,1,1.0
3564,1,1.0
3565,1,1.0
3566,15,15.0
3567,18,18.0
3568,5,5.0
3569,5,5.0
3570,5,5.0
3571,1,1.0
3572,1,1.0
3573,11,11.0
3574,4,4.0
3575,3,3.0
3576,5,5.0
3577,6,6.0
3578,12,12.0
3579,12,12.0
3580,23,23.0
3581,1,1.0
3582,1,1.0
3583,1,1.0
3584,12,12.0
3585,20,20.0
3586,13,13.0
3587,13,13.0
3588,5,5.0
3589,5,5.0
3590,5,5.0
3591,1,1.0
3592,1,1.0
3593,1,1.0
3594,6,6.0
3595,16,16.0
3596,1,1.0
3597,1,1.0
3598,1,1.0
3599,1,1.0
3600,2,2.0
3601,4,4.0
3602,4,4.0
3603,6,6.0
3604,6,6.0
3605,6,6.0
3606,6,6.0
3607,8,8.0
3608,11,11.0
3609,10,10.0
3610,10,10.0
3611,13,13.0
3612,16,16.0
3613,18,18.0
3614,5,5.0
3615,5,5.0
3616,1,1.0
3617,1,1.0
3618,1,1.0
3619,1,1.0
3620,16,16.0
3621,6,6.0
3622,16,16.0
3623,4,4.0
3624,4,4.0
3625,12,12.0
3626,20,20.0
3627,6,6.0
3628,10,10.0
3629,5,5.0
3630,1,1.0
3631,1,1.0
3632,1,1.0
3633,1,1.0
3634,6,6.0
3635,1,1.0
3636,1,1.0
3637,1,1.0
3638,1,1.0
3639,2,2.0
3640,4,4.0
3641,5,5.0
3642,6,6.0
3643,6,1.0
3644,6,6.0
3645,12,12.0
3646,12,12.0
3647,12,12.0
3648,1,1.0
3649,15,15.0
3650,3,3.0
3651,2,2.0
3652,2,2.0
3653,5,5.0
3654,1,1.0
3655,12,12.0
3656,12,12.0
3657,23,23.0
3658,9,9.0
3659,1,1.0
3660,1,1.0
3661,1,1.0
3662,27,27.0
3663,4,4.0
3664,6,6.0
3665,6,6.0
3666,2,2.0
3667,5,5.0
3668,5,5.0
3669,14,28.0
3670,4,4.0
3671,6,6.0
3672,6,6.0
3673,6,6.0
3674,1,1.0
3675,1,1.0
3676,1,1.0
3677,1,1.0
3678,1,1.0
3679,2,2.0
3680,3,3.0
3681,4,4.0
3682,5,5.0
3683,6,6.0
3684,6,6.0
3685,10,10.0
3686,12,12.0
3687,13,13.0
3688,10,10.0
3689,15,15.0
3690,17,17.0
3691,5,5.0
3692,4,4.0
3693,1,1.0
3694,1,1.0
3695,1,1.0
3696,1,1.0
3697,1,1.0
3698,1,1.0
3699,1,1.0
3700,5,5.0
3701,6,6.0
3702,2,2.0
3703,12,12.0
3704,10,10.0
3705,1,1.0
3706,24,24.0
3707,17,17.0
3708,4,4.0
3709,20,20.0
3710,5,5.0
3711,1,1.0
3712,1,1.0
3713,1,1.0
3714,1,1.0
3715,1,1.0
3716,6,6.0
3717,2,2.0
3718,1,1.0
3719,1,1.0
3720,1,1.0
3721,1,1.0
3722,1,1.0
3723,1,1.0
3724,1,1.0
3725,5,5.0
3726,5,5.0
3727,8,8.0
3728,8,1.0
3729,12,12.0
3730,1,1.0
3731,13,13.0
3732,15,15.0
3733,2,2.0
3734,18,18.0
3735,7,7.0
3736,5,5.0
3737,5,5.0
3738,5,5.0
3739,6,6.0
3740,1,1.0
3741,1,1.0
3742,1,1.0
3743,1,1.0
3744,1,1.0
3745,1,1.0
3746,1,1.0
3747,1,1.0
3748,11,11.0
3749,7,7.0
3750,10,10.0
3751,1,1.0
3752,1,1.0
3753,1,1.0
3754,15,15.0
3755,12,12.0
3756,3,3.0
3757,5,5.0
3758,1,1.0
3759,6,6.0
3760,2,2.0
3761,1,1.0
3762,1,1.0
3763,1,1.0
3764,2,2.0
3765,5,5.0
3766,5,5.0
3767,6,6.0
3768,6,6.0
3769,12,12.0
3770,10,10.0
3771,13,13.0
3772,13,13.0
3773,3,3.0
3774,3,3.0
3775,5,5.0
3776,1,1.0
3777,3,3.0
3778,3,3.0
3779,6,6.0
3780,6,6.0
3781,6,6.0
3782,10,10.0
3783,1,1.0
3784,1,1.0
3785,17,17.0
3786,6,6.0
3787,6,6.0
3788,11,11.0
3789,3,3.0
3790,2,2.0
3791,13,13.0
3792,1,1.0
3793,4,4.0
3794,1,1.0
3795,1,1.0
3796,1,1.0
3797,1,1.0
3798,1,1.0
3799,2,2.0
3800,2,2.0
3801,3,3.0
3802,3,3.0
3803,5,5.0
3804,6,6.0
3805,9,9.0
3806,10,10.0
3807,12,12.0
3808,1,1.0
3809,1,1.0
3810,1,1.0
3811,13,13.0
3812,1,1.0
3813,16,16.0
3814,3,3.0
3815,2,2.0
3816,5,5.0
3817,4,4.0
3818,1,1.0
3819,1,1.0
3820,1,1.0
3821,1,1.0
3822,3,3.0
3823,5,5.0
3824,5,5.0
3825,2,2.0
3826,12,12.0
3827,10,10.0
3828,1,1.0
3829,17,17.0
3830,15,15.0
3831,15,15.0
3832,12,12.0
3833,3,3.0
3834,6,6.0
3835,2,2.0
3836,13,13.0
3837,13,13.0
3838,5,5.0
3839,5,5.0
3840,5,5.0
3841,1,1.0
3842,6,6.0
3843,6,6.0
3844,1,1.0
3845,1,1.0
3846,1,1.0
3847,1,1.0
3848,1,1.0
3849,2,2.0
3850,3,3.0
3851,4,4.0
3852,5,5.0
3853,5,5.0
3854,6,6.0
3855,6,6.0
3856,6,6.0
3857,6,6.0
3858,11,11.0
3859,12,12.0
3860,1,1.0
3861,4,4.0
3862,1,1.0
3863,1,1.0
3864,1,1.0
3865,1,1.0
3866,4,4.0
3867,5,5.0
3868,5,5.0
3869,5,5.0
3870,5,5.0
3871,5,5.0
3872,2,2.0
3873,10,10.0
3874,1,1.0
3875,1,1.0
3876,1,1.0
3877,1,1.0
3878,1,1.0
3879,6,6.0
3880,6,6.0
3881,6,6.0
3882,3,3.0
3883,6,6.0
3884,10,10.0
3885,5,5.0
3886,5,5.0
3887,5,5.0
3888,1,1.0
3889,1,1.0
3890,1,1.0
3891,1,1.0
3892,1,1.0
3893,1,1.0
3894,1,1.0
3895,2,2.0
3896,4,4.0
3897,5,5.0
3898,6,6.0
3899,10,10.0
3900,12,12.0
3901,10,10.0
3902,10,10.0
3903,1,1.0
3904,2,2.0
3905,7,7.0
3906,5,5.0
3907,1,1.0
3908,1,1.0
3909,1,1.0
3910,16,16.0
3911,4,4.0
3912,3,3.0
3913,5,5.0
3914,5,5.0
3915,12,12.0
3916,10,10.0
3917,1,1.0
3918,1,1.0
3919,1,1.0
3920,1,1.0
3921,14,40.0
3922,6,6.0
3923,13,13.0
3924,10,10.0
3925,10,10.0
3926,10,10.0
3927,5,5.0
3928,5,5.0
3929,5,5.0
3930,3,3.0
3931,1,1.0
3932,1,1.0
3933,1,1.0
3934,1,1.0
3935,1,1.0
3936,1,1.0
3937,1,1.0
3938,1,1.0
3939,1,1.0
3940,1,1.0
3941,2,2.0
3942,5,5.0
3943,6,6.0
3944,6,6.0
3945,6,6.0
3946,6,6.0
3947,6,6.0
3948,12,12.0
3949,12,12.0
3950,13,13.0
3951,1,1.0
3952,5,5.0
3953,5,5.0
3954,5,5.0
3955,1,1.0
3956,1,1.0
3957,1,1.0
3958,13,13.0
3959,4,4.0
3960,5,5.0
3961,5,5.0
3962,5,5.0
3963,5,5.0
3964,5,5.0
3965,10,10.0
3966,10,10.0
3967,10,10.0
3968,10,10.0
3969,1,1.0
3970,6,6.0
3971,6,6.0
3972,3,3.0
3973,2,2.0
3974,13,13.0
3975,5,5.0
3976,1,1.0
3977,1,1.0
3978,1,1.0
3979,1,1.0
3980,1,1.0
3981,1,1.0
3982,1,1.0
3983,1,1.0
3984,1,1.0
3985,2,2.0
3986,2,2.0
3987,2,2.0
3988,5,5.0
3989,6,6.0
3990,6,6.0
3991,6,6.0
3992,8,8.0
3993,10,10.0
3994,13,13.0
3995,17,17.0
3996,7,7.0
3997,5,5.0
3998,5,5.0
3999,1,1.0
4000,3,3.0
4001,13,13.0
4002,3,3.0
4003,5,5.0
4004,1,1.0
4005,1,1.0
4006,1,1.0
4007,4,4.0
4008,3,3.0
4009,13,13.0
4010,5,5.0
4011,5,5.0
4012,1,1.0
4013,1,1.0
4014,1,1.0
4015,1,1.0
4016,1,1.0
4017,3,3.0
4018,4,4.0
4019,6,6.0
4020,6,6.0
4021,6,6.0
4022,12,12.0
4023,10,10.0
4024,1,1.0
4025,1,1.0
4026,13,13.0
4027,13,13.0
4028,1,1.0
4029,5,5.0
4030,5,5.0
4031,5,5.0
4032,5,5.0
4033,1,1.0
4034,1,1.0
4035,1,1.0
4036,6,6.0
4037,6,6.0
4038,2,2.0
4039,2,2.0
4040,9,9.0
4041,10,10.0
4042,1,1.0
4043,1,1.0
4044,1,1.0
4045,1,1.0
4046,25,25.0
4047,6,6.0
4048,2,2.0
4049,2,2.0
4050,2,2.0
4051,5,5.0
4052,5,5.0
4053,5,5.0
4054,5,5.0
4055,5,5.0
4056,2,2.0
4057,1,1.0
4058,1,1.0
4059,1,1.0
4060,1,1.0
4061,1,1.0
4062,2,2.0
4063,5,5.0
4064,5,5.0
4065,6,6.0
4066,6,6.0
4067,10,10.0
4068,13,13.0
4069,13,13.0
4070,13,13.0
4071,1,1.0
4072,1,1.0
4073,7,7.0
4074,1,1.0
4075,1,1.0
4076,1,1.0
4077,5,5.0
4078,1,1.0
4079,1,1.0
4080,1,1.0
4081,2,2.0
4082,2,2.0
4083,13,13.0
4084,10,10.0
4085,1,1.0
4086,6,6.0
4087,2,2.0
4088,1,1.0
4089,1,1.0
4090,1,1.0
4091,1,1.0
4092,1,1.0
4093,1,1.0
4094,2,2.0
4095,5,5.0
4096,5,5.0
4097,6,6.0
4098,6,6.0
4099,10,10.0
4100,8,8.0
4101,1,1.0
4102,16,16.0
4103,3,3.0
4104,2,2.0
4105,2,2.0
4106,5,5.0
4107,5,5.0
4108,6,6.0
4109,1,1.0
4110,1,1.0
4111,1,1.0
4112,11,11.0
4113,5,5.0
4114,10,10.0
4115,10,10.0
4116,16,16.0
4117,1,1.0
4118,1,1.0
4119,1,1.0
4120,16,16.0
4121,3,3.0
4122,13,13.0
4123,10,10.0
4124,5,5.0
4125,1,1.0
4126,6,6.0
4127,2,2.0
4128,1,1.0
4129,1,1.0
4130,1,1.0
4131,2,2.0
4132,4,4.0
4133,6,6.0
4134,6,6.0
4135,9,9.0
4136,12,12.0
4137,12,12.0
4138,1,1.0
4139,1,1.0
4140,1,1.0
4141,1,1.0
4142,15,15.0
4143,5,5.0
4144,6,6.0
4145,6,6.0
4146,1,1.0
4147,1,1.0
4148,1,1.0
4149,4,4.0
4150,4,4.0
4151,5,5.0
4152,5,5.0
4153,6,6.0
4154,12,12.0
4155,10,10.0
4156,1,1.0
4157,1,1.0
4158,1,1.0
4159,1,1.0
4160,1,1.0
4161,6,6.0
4162,20,20.0
4163,6,6.0
4164,2,2.0
4165,2,2.0
4166,5,5.0
4167,1,1.0
4168,1,1.0
4169,1,1.0
4170,6,6.0
4171,4,4.0
4172,14,43.0
4173,1,1.0
4174,1,1.0
4175,1,1.0
4176,1,1.0
4177,1,1.0
4178,1,1.0
4179,1,1.0
4180,1,1.0
4181,2,2.0
4182,2,2.0
4183,5,5.0
4184,6,6.0
4185,6,6.0
4186,6,6.0
4187,9,9.0
4188,12,12.0
4189,10,10.0
4190,1,1.0
4191,13,13.0
4192,3,3.0
4193,17,17.0
4194,5,5.0
4195,1,1.0
4196,1,1.0
4197,1,1.0
4198,1,1.0
4199,16,16.0
4200,13,13.0
4201,6,6.0
4202,6,6.0
4203,10,10.0
4204,16,16.0
4205,1,1.0
4206,1,1.0
4207,1,1.0
4208,1,1.0
4209,1,1.0
4210,3,3.0
4211,6,6.0
4212,13,13.0
4213,9,9.0
4214,10,10.0
4215,5,5.0
4216,5,5.0
4217,3,3.0
4218,21,21.0
4219,7,7.0
4220,1,1.0
4221,1,1.0
4222,1,1.0
4223,1,1.0
4224,3,3.0
4225,3,3.0
4226,5,5.0
4227,6,6.0
4228,6,6.0
4229,10,10.0
4230,10,10.0
4231,12,12.0
4232,1,1.0
4233,1,1.0
4234,1,1.0
4235,15,15.0
4236,5,5.0
4237,5,5.0
4238,6,6.0
4239,1,1.0
4240,1,1.0
4241,1,1.0
4242,1,1.0
4243,13,13.0
4244,7,7.0
4245,20,20.0
4246,4,4.0
4247,4,4.0
4248,8,8.0
4249,3,3.0
4250,5,5.0
4251,2,2.0
4252,9,9.0
4253,1,1.0
4254,1,1.0
4255,1,1.0
4256,24,24.0
4257,15,15.0
4258,21,21.0
4259,12,12.0
4260,2,2.0
4261,2,2.0
4262,13,13.0
4263,5,5.0
4264,5,5.0
4265,5,5.0
4266,4,4.0
4267,2,2.0
4268,1,1.0
4269,1,1.0
4270,1,1.0
4271,1,1.0
4272,1,1.0
4273,2,2.0
4274,4,4.0
4275,4,4.0
4276,5,5.0
4277,6,6.0
4278,6,6.0
4279,10,10.0
4280,10,10.0
4281,13,13.0
4282,5,5.0
4283,5,5.0
4284,1,1.0
4285,1,1.0
4286,3,3.0
4287,5,5.0
4288,6,6.0
4289,9,9.0
4290,1,1.0
4291,24,24.0
4292,18,18.0
4293,15,15.0
4294,4,4.0
4295,6,6.0
4296,6,6.0
4297,6,6.0
4298,6,6.0
4299,6,6.0
4300,2,2.0
4301,2,2.0
4302,2,2.0
4303,5,5.0
4304,5,5.0
4305,5,5.0
4306,5,5.0
4307,5,5.0
4308,1,1.0
4309,1,1.0
4310,1,1.0
4311,6,6.0
4312,1,1.0
4313,1,1.0
4314,1,1.0
4315,1,1.0
4316,1,1.0
4317,1,1.0
4318,1,1.0
4319,2,2.0
4320,2,2.0
4321,5,5.0
4322,6,6.0
4323,10,10.0
4324,12,12.0
4325,10,10.0
4326,13,13.0
4327,2,2.0
4328,3,3.0
4329,7,7.0
4330,4,4.0
4331,4,4.0
4332,6,6.0
4333,2,2.0
4334,1,1.0
4335,1,1.0
4336,1,1.0
4337,1,1.0
4338,1,1.0
4339,18,18.0
4340,3,3.0
4341,3,3.0
4342,3,3.0
4343,6,6.0
4344,2,2.0
4345,13,13.0
4346,10,10.0
4347,5,5.0
4348,5,5.0
4349,1,1.0
4350,6,6.0
4351,1,1.0
4352,1,1.0
4353,1,1.0
4354,1,1.0
4355,1,1.0
4356,1,1.0
4357,2,2.0
4358,3,3.0
4359,3,3.0
4360,3,3.0
4361,4,4.0
4362,5,5.0
4363,5,5.0
4364,6,6.0
4365,6,6.0
4366,7,7.0
4367,12,12.0
4368,12,12.0
4369,12,12.0
4370,10,10.0
4371,1,1.0
4372,5,5.0
4373,4,4.0
4374,4,4.0
4375,1,1.0
4376,1,1.0
4377,1,1.0
4378,1,1.0
4379,1,1.0
4380,16,16.0
4381,5,5.0
4382,5,5.0
4383,6,6.0
4384,23,23.0
4385,1,1.0
4386,4,4.0
4387,6,6.0
4388,6,6.0
4389,6,6.0
4390,12,12.0
4391,3,3.0
4392,2,2.0
4393,9,9.0
4394,9,9.0
4395,10,10.0
4396,5,5.0
4397,1,1.0
4398,6,6.0
4399,4,4.0
4400,1,1.0
4401,1,1.0
4402,1,1.0
4403,1,1.0
4404,1,1.0
4405,2,2.0
4406,3,3.0
4407,3,3.0
4408,5,5.0
4409,5,5.0
4410,6,6.0
4411,6,6.0
4412,6,6.0
4413,6,6.0
4414,10,10.0
4415,12,12.0
4416,10,10.0
4417,1,1.0
4418,3,3.0
4419,5,5.0
4420,5,5.0
4421,4,4.0
4422,6,6.0
4423,1,1.0
4424,1,1.0
4425,1,1.0
4426,3,3.0
4427,13,13.0
4428,4,4.0
4429,5,5.0
4430,5,5.0
4431,12,12.0
4432,10,10.0
4433,1,1.0
4434,1,1.0
4435,1,1.0
4436,1,1.0
4437,1,1.0
4438,1,1.0
4439,15,15.0
4440,4,4.0
4441,12,12.0
4442,6,6.0
4443,13,13.0
4444,13,13.0
4445,5,5.0
4446,1,1.0
4447,1,1.0
4448,1,1.0
4449,1,1.0
4450,1,1.0
4451,1,1.0
4452,1,1.0
4453,2,2.0
4454,2,2.0
4455,4,4.0
4456,4,4.0
4457,4,4.0
4458,5,5.0
4459,5,5.0
4460,5,5.0
4461,6,6.0
4462,6,6.0
4463,6,6.0
4464,10,10.0
4465,10,10.0
4466,12,12.0
4467,1,1.0
4468,1,1.0
4469,1,1.0
4470,1,1.0
4471,1,1.0
4472,1,1.0
4473,1,1.0
4474,1,1.0
4475,1,1.0
4476,1,1.0
4477,11,11.0
4478,16,16.0
4479,13,13.0
4480,3,3.0
4481,5,5.0
4482,10,10.0
4483,1,1.0
4484,1,1.0
4485,1,1.0
4486,1,1.0
4487,1,1.0
4488,24,24.0
4489,10,10.0
4490,5,5.0
4491,5,5.0
4492,1,1.0
4493,1,1.0
4494,1,1.0
4495,1,1.0
4496,1,1.0
4497,1,1.0
4498,2,2.0
4499,2,2.0
4500,3,3.0
4501,4,4.0
4502,4,4.0
4503,7,7.0
4504,16,16.0
4505,5,5.0
4506,6,6.0
4507,6,6.0
4508,1,1.0
4509,1,1.0
4510,1,1.0
4511,1,1.0
4512,1,1.0
4513,7,7.0
4514,7,7.0
4515,5,5.0
4516,5,5.0
4517,6,6.0
4518,12,12.0
4519,1,1.0
4520,1,1.0
4521,1,1.0
4522,1,1.0
4523,1,1.0
4524,1,1.0
4525,6,6.0
4526,6,6.0
4527,12,12.0
4528,6,6.0
4529,9,9.0
4530,5,5.0
4531,3,3.0
4532,1,1.0
4533,6,6.0
4534,1,1.0
4535,1,1.0
4536,1,1.0
4537,1,1.0
4538,1,1.0
4539,1,1.0
4540,5,5.0
4541,12,12.0
4542,13,13.0
4543,3,3.0
4544,5,5.0
4545,4,4.0
4546,6,6.0
4547,1,1.0
4548,1,1.0
4549,1,1.0
4550,1,1.0
4551,1,1.0
4552,1,1.0
4553,5,5.0
4554,6,6.0
4555,23,23.0
4556,9,9.0
4557,10,10.0
4558,10,10.0
4559,1,1.0
4560,1,1.0
4561,1,1.0
4562,1,1.0
4563,6,6.0
4564,6,6.0
4565,2,2.0
4566,5,5.0
4567,6,6.0
4568,1,1.0
4569,1,1.0
4570,1,1.0
4571,1,1.0
4572,2,2.0
4573,5,5.0
4574,5,5.0
4575,6,6.0
4576,6,6.0
4577,9,9.0
4578,10,10.0
4579,12,12.0
4580,13,13.0
4581,16,16.0
4582,17,17.0
4583,5,5.0
4584,5,5.0
4585,5,5.0
4586,5,5.0
4587,6,6.0
4588,1,1.0
4589,1,1.0
4590,1,1.0
4591,1,1.0
4592,1,1.0
4593,5,5.0
4594,6,6.0
4595,2,2.0
4596,23,23.0
4597,10,10.0
4598,1,1.0
4599,1,1.0
4600,24,24.0
4601,6,6.0
4602,12,12.0
4603,6,6.0
4604,13,13.0
4605,5,5.0
4606,5,5.0
4607,1,1.0
4608,6,6.0
4609,1,1.0
4610,1,1.0
4611,1,1.0
4612,1,1.0
4613,1,1.0
4614,1,1.0
4615,1,1.0
4616,2,2.0
4617,3,3.0
4618,3,3.0
4619,4,4.0
4620,5,5.0
4621,6,6.0
4622,6,6.0
4623,13,13.0
4624,2,2.0
4625,5,5.0
4626,1,1.0
4627,1,1.0
4628,1,1.0
4629,1,1.0
4630,3,3.0
4631,4,4.0
4632,3,3.0
4633,5,5.0
4634,5,5.0
4635,5,5.0
4636,5,5.0
4637,6,6.0
4638,6,6.0
4639,2,2.0
4640,12,12.0
4641,12,12.0
4642,9,9.0
4643,1,1.0
4644,1,1.0
4645,1,1.0
4646,1,1.0
4647,24,24.0
4648,18,18.0
4649,6,6.0
4650,8,8.0
4651,2,2.0
4652,10,10.0
4653,5,5.0
4654,5,5.0
4655,5,5.0
4656,1,1.0
4657,1,1.0
4658,1,1.0
4659,6,6.0
4660,1,1.0
4661,1,1.0
4662,1,1.0
4663,1,1.0
4664,1,1.0
4665,4,4.0
4666,4,4.0
4667,4,4.0
4668,5,5.0
4669,6,6.0
4670,6,6.0
4671,13,13.0
4672,1,1.0
4673,1,1.0
4674,3,3.0
4675,7,7.0
4676,18,18.0
4677,5,5.0
4678,4,4.0
4679,1,1.0
4680,1,1.0
4681,20,20.0
4682,4,4.0
4683,5,5.0
4684,6,6.0
4685,6,6.0
4686,2,2.0
4687,2,2.0
4688,1,1.0
4689,1,1.0
4690,24,24.0
4691,24,24.0
4692,18,18.0
4693,6,6.0
4694,6,6.0
4695,11,11.0
4696,6,6.0
4697,2,2.0
4698,2,2.0
4699,10,10.0
4700,5,5.0
4701,1,1.0
4702,1,1.0
4703,4,4.0
4704,1,1.0
4705,1,1.0
4706,1,1.0
4707,1,1.0
4708,1,1.0
4709,1,1.0
4710,1,1.0
4711,3,3.0
4712,5,5.0
4713,5,5.0
4714,12,12.0
4715,10,10.0
4716,1,1.0
4717,1,1.0
4718,13,13.0
4719,15,15.0
4720,15,15.0
4721,3,3.0
4722,2,2.0
4723,2,2.0
4724,17,17.0
4725,18,18.0
4726,5,5.0
4727,5,5.0
4728,1,1.0
4729,1,1.0
4730,1,1.0
4731,1,1.0
4732,3,3.0
4733,4,4.0
4734,4,4.0
4735,5,5.0
4736,2,2.0
4737,23,23.0
4738,10,10.0
4739,1,1.0
4740,1,1.0
4741,1,1.0
4742,24,24.0
4743,24,24.0
4744,6,6.0
4745,5,5.0
4746,3,3.0
4747,1,1.0
4748,1,1.0
4749,1,1.0
4750,1,1.0
4751,1,1.0
4752,1,1.0
4753,1,1.0
4754,2,2.0
4755,3,3.0
4756,3,3.0
4757,4,4.0
4758,4,1.0
4759,5,5.0
4760,5,5.0
4761,5,5.0
4762,5,5.0
4763,6,6.0
4764,6,6.0
4765,6,6.0
4766,8,8.0
4767,10,10.0
4768,10,10.0
4769,1,1.0
4770,1,1.0
